TransactionAmount,TransactionType,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,days_since_last_transaction,hour_sin,hour_cos,week_sin,week_cos,month_sin,month_cos,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,amount_balance_ratio,night_transaction,high_login_attempts,quick_transactions
268.92,1,0.0216154721274175,29,148,1,8765.38,6.9375,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,0,0,0.030679787984091968,0,0,1.8170270270270272
152.42,1,0.0210466439135381,42,176,1,9141.79,91.02986111111112,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0.016672883538125464,0,0,0.8660227272727272
167.47,1,0.0210466439135381,35,103,1,2293.13,53.07291666666666,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,1,0,0,0,1,0,0,0.07303118445094696,0,0,1.6259223300970873
31.81,1,0.0295790671217292,51,149,1,1406.6,15.068055555555556,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,1,0,0.022614815868050617,0,0,0.21348993288590604
321.86,1,0.0250284414106939,63,167,1,12626.49,69.97430555555556,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,0,0,1,0,0,0,0.025490852960719883,0,0,1.927305389221557
256.95,1,0.0233219567690557,26,71,1,2531.24,0.0,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0,1,0,0,1,0,0,0.10151151214424552,0,0,3.619014084507042
275.87,1,0.0238907849829351,25,112,1,1697.58,14.040277777777778,-1.0,-1.8369701987210294e-16,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,0,1,0.16250780522861957,0,0,2.4631250000000002
79.35,1,0.0301478953356086,67,70,1,1692.15,27.040972222222223,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4999999999999999,-0.8660254037844387,0,0,1,0,0,1,0,0.04689300593918978,0,0,1.1335714285714285
736.32,1,0.0227531285551763,31,28,1,14268.95,57.9375,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,0,0,1,1,0,0,0,0.05160295606894691,0,0,26.29714285714286
365.14,1,0.0176336746302616,68,57,1,5894.09,2.063194444444445,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0,1,0,0,1,0,0.06195019078432803,0,0,6.405964912280702
57.49,0,0.0261660978384527,24,177,1,765.15,59.03888888888889,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,1,0.07513559432790956,0,0,0.3248022598870057
12.04,1,0.0295790671217292,37,58,1,6213.32,301.96458333333334,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,0,0,1,0,1,0,0,0.001937772398653216,0,0,0.20758620689655172
96.25,1,0.0204778156996587,61,171,1,7996.7,28.926388888888887,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,0.012036214938662198,0,0,0.5628654970760234
75.77,1,0.027872582480091,51,148,1,8361.7,32.07222222222222,-0.9659258262890684,-0.2588190451025206,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,0,0,0.009061554468588922,0,0,0.5119594594594594
193.82,1,0.0199089874857792,37,176,1,3886.77,45.045138888888886,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,1,0,0,0.049866598743944196,0,0,1.10125
104.63,1,0.0238907849829351,62,90,1,4477.78,28.035416666666663,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,1,0,0,0,0,1,0,0.023366489644422013,0,0,1.1625555555555556
98.53,1,0.0250284414106939,69,166,1,3564.8,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.4999999999999999,0.8660254037844387,0,1,0,0,0,1,0,0.027639699281867144,0,0,0.5935542168674699
201.33,0,0.0221843003412969,42,186,1,2585.07,30.01597222222222,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0,1,0,0,1,0,0,0.07788183685548167,0,0,1.0824193548387098
328.47,1,0.0250284414106939,63,119,1,4323.66,4.095138888888889,-1.0,-1.8369701987210294e-16,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,1,0,0.07597035844631632,0,0,2.7602521008403365
55.99,1,0.0164960182025028,35,95,1,932.61,300.9423611111111,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,1,0,0,1,0,0,0,0.06003581346972475,0,0,0.5893684210526317
235.83,0,0.0273037542662116,53,169,1,4120.75,36.9875,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,0,0,1,0,1,0,0,0.05722987320269369,0,0,1.3954437869822487
329.14,1,0.0210466439135381,55,14,1,12033.92,35.90486111111111,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0,1,0,1,0,0,0,0.027351021113652077,0,0,23.509999999999998
16.73,1,0.0204778156996587,45,48,1,2202.62,30.034027777777776,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0.007595499904658997,0,0,0.3485416666666667
726.61,1,0.0221843003412969,18,277,1,1008.76,42.99236111111111,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,0,1,0.7203001705063643,0,0,2.623140794223827
98.54,0,0.0164960182025028,20,167,1,9383.43,66.95416666666667,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,0,1,0.010501490393171794,0,0,0.590059880239521
430.83,1,0.0301478953356086,18,292,1,941.49,49.00347222222222,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,0,1,0.4576044355224166,0,0,1.475445205479452
91.77,1,0.0238907849829351,51,174,1,9240.73,61.98680555555556,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0,1,0,1,0,0,0,0.009931033587173307,0,0,0.5274137931034483
56.98,0,0.0261660978384527,43,122,2,5688.37,20.9625,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.4999999999999999,0.8660254037844387,1,0,0,0,1,0,0,0.010016929278510363,0,0,0.46704918032786885
193.54,1,0.0261660978384527,80,267,1,2929.51,187.00625,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,1,0,0.06606565603121341,0,0,0.7248689138576778
76.21,1,0.0301478953356086,22,69,1,664.93,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,1,0,0,0,0,1,0.11461356834554014,0,0,1.1044927536231883
331.98,1,0.0250284414106939,74,12,1,7600.99,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,1,0,0.04367588958806682,0,0,27.665000000000003
856.9,1,0.0216154721274175,36,150,1,8579.69,14.89861111111111,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,1,0,0,1,0,0,0.09987540342366681,0,0,5.712666666666666
474.05,1,0.0210466439135381,57,214,1,1484.31,41.07361111111111,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,1,0,0.3193739852187212,0,0,2.2151869158878505
836.45,1,0.0267349260523321,61,63,1,1731.89,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,0.48296947265703943,0,0,13.276984126984127
50.52,1,0.0301478953356086,54,293,1,12815.24,5.935416666666667,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,1,0,0,0,0.003942181340341656,0,0,0.1724232081911263
211.7,0,0.0216154721274175,50,205,1,12272.78,14.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,1,1,0,0,0,0.01724955552042813,0,0,1.0326829268292683
422.81,1,0.0301478953356086,28,193,1,1929.28,18.96875,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0,1,0.21915429590313484,0,0,2.1907253886010363
643.38,0,0.0261660978384527,18,105,1,1046.74,61.03541666666667,-0.9659258262890684,-0.2588190451025206,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,1,0.6146512027819707,0,0,6.127428571428571
432.08,1,0.0164960182025028,40,145,1,11500.62,181.88472222222225,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,0,0,1,0,0,0,0.03757014839199973,0,0,2.979862068965517
66.01,1,0.0216154721274175,49,179,1,3475.99,24.090972222222224,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0.0189902732746642,0,0,0.3687709497206704
541.52,0,0.0227531285551763,48,161,1,6087.24,8.029861111111112,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0,1,0,0,1,0,0,0.08895985701237343,0,0,3.3634782608695653
142.78,1,0.0233219567690557,68,150,1,11705.88,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,0,1,0,1,0,0,0,0.012197288883877163,0,0,0.9518666666666666
885.33,0,0.0255972696245733,47,59,1,7764.16,57.03263888888889,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,1,0,0,0,1,0,0,0.1140277892263941,0,0,15.005593220338984
122.45,1,0.0216154721274175,46,98,1,7255.49,9.97222222222222,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.4999999999999999,0.8660254037844387,0,1,0,1,0,0,0,0.016876875304080084,0,0,1.2494897959183673
161.63,1,0.0210466439135381,46,276,1,9286.37,41.99305555555556,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,1,1,0,0,0,0.017405078625986257,0,0,0.5856159420289855
614.03,1,0.0176336746302616,68,51,1,2815.86,26.979861111111116,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.4999999999999999,-0.8660254037844387,1,0,0,0,0,1,0,0.21806126725050248,0,0,12.039803921568627
195.8,1,0.0255972696245733,39,186,1,12027.68,0.9680555555555556,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0.016279116172029852,0,0,1.0526881720430108
425.18,0,0.0233219567690557,26,172,1,9880.71,57.91180555555555,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,0.043031320623720365,0,0,2.4719767441860467
3.8,1,0.027872582480091,65,174,1,5766.96,116.98055555555555,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,1,1,0,0,0,0.0006589260199481182,0,0,0.021839080459770115
787.41,1,0.0273037542662116,25,39,1,300.87,27.013194444444444,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,2.617110379898295,0,0,20.189999999999998
20.06,1,0.0273037542662116,27,144,1,445.21,16.01875,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,1,0.045057388648053726,0,0,0.13930555555555554
366.21,1,0.0261660978384527,62,181,1,10862.99,0.0,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,1,0,0,1,0,0,0,0.033711712889361034,0,0,2.0232596685082873
151.19,0,0.0216154721274175,37,96,1,11903.82,76.91875,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0,1,0,1,0,0,0,0.012700964900342915,0,0,1.5748958333333334
190.02,1,0.0273037542662116,21,173,1,1528.81,0.0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,1,0.12429275057070534,0,0,1.0983815028901736
223.22,1,0.0295790671217292,27,96,1,1734.22,13.9625,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,0,1,0.12871492659524167,0,0,2.3252083333333333
141.8,1,0.0216154721274175,18,116,1,1697.67,28.091666666666665,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,0,1,0.08352624479433576,0,0,1.2224137931034484
288.77,1,0.0301478953356086,55,110,1,8836.51,156.92291666666668,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,1,0,0,0,1,0,0,0.032679191219157785,0,0,2.625181818181818
18.46,1,0.027872582480091,68,213,1,6381.6,7.009027777777778,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,1,0,0.002892691488028081,0,0,0.08666666666666667
276.56,1,0.0233219567690557,68,15,1,8942.58,42.02638888888889,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,1,0,1,0,0,0,0.03092619803233519,0,0,18.437333333333335
46.24,1,0.0233219567690557,57,52,1,2569.56,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,0,1,0,0,0.017995298806021267,0,0,0.8892307692307693
654.49,0,0.0233219567690557,25,104,1,164.61,9.999305555555557,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,1,3.976003887977644,0,0,6.293173076923077
388.77,0,0.0284414106939704,26,30,1,1658.49,160.96875,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,0,0,1,0,0,0,1,0.2344120253965957,0,0,12.959
127.57,1,0.0221843003412969,52,75,1,6118.2,3.013888888888889,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0,0.0208509038606126,0,0,1.7009333333333332
264.14,1,0.0187713310580204,64,125,1,8459.26,14.052777777777775,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,1,0,0,1,0,0,0,0.031224953482928763,0,0,2.11312
46.96,1,0.0250284414106939,46,12,1,2028.92,72.97013888888888,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,1,0,1,0,0,0.02314531869171776,0,0,3.9133333333333336
510.7,0,0.0221843003412969,27,294,1,5828.48,20.011111111111116,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,1,0.08762147249368618,0,0,1.7370748299319727
100.27,1,0.0261660978384527,79,51,1,4309.9,6.936805555555556,-0.9659258262890684,-0.2588190451025206,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,1,0,0.02326504095222627,0,0,1.966078431372549
155.56,0,0.0233219567690557,19,64,1,129.79,11.925694444444444,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,1,1.1985515062793746,0,0,2.430625
108.96,1,0.0216154721274175,26,247,1,7597.66,0.0,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,1,0.014341257703029617,0,0,0.44113360323886636
182.19,1,0.0233219567690557,26,53,1,1176.1,45.99930555555556,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,1,0.1549102967434742,0,0,3.437547169811321
119.89,1,0.0261660978384527,67,60,1,6697.77,12.035416666666666,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1,0,0,1,0,0,0,0.017899987607815734,0,0,1.9981666666666666
1362.55,1,0.0164960182025028,29,106,1,2429.68,10.036805555555556,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,1,0,0,0,1,0,0,0.5607940140265385,0,0,12.854245283018868
127.45,1,0.0250284414106939,44,197,1,1772.06,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387,0,0,1,1,0,0,0,0.07192194395223639,0,0,0.6469543147208122
239.85,1,0.0261660978384527,70,50,1,1477.63,0.0,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,1,0,0,0,0,1,0,0.16232074335253072,0,0,4.797
132.48,1,0.027872582480091,36,101,1,9313.05,9.091666666666669,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,0,0,0.014225200122408879,0,0,1.3116831683168315
337.99,1,0.0233219567690557,70,115,1,9038.63,48.99791666666667,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,1,0,0,1,0,0,0,0.037393941338455056,0,0,2.9390434782608694
420.28,1,0.018202502844141,35,144,1,8557.32,79.03472222222223,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.4999999999999999,-0.8660254037844387,0,1,0,1,0,0,0,0.049113507500011686,0,0,2.918611111111111
25.29,1,0.0261660978384527,50,125,1,5374.69,136.00694444444446,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,1,0,1,0,0,0.004705387659567343,0,0,0.20232
153.55,1,0.0250284414106939,37,16,1,5619.91,247.01944444444445,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,0,0,1,1,0,0,0,0.027322501605897605,0,0,9.596875
14.26,1,0.0267349260523321,50,37,1,2475.65,42.00972222222222,-0.9659258262890684,-0.2588190451025206,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,1,0,0,1,0,0,0.0057601034071859914,0,0,0.3854054054054054
123.35,0,0.0187713310580204,31,10,1,6852.16,163.96180555555554,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,1,1,0,0,0,0.018001622845934713,0,0,12.334999999999999
242.03,1,0.0176336746302616,58,124,1,4382.73,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,0,0,1,0,1,0,0,0.05522357069680314,0,0,1.9518548387096775
38.37,1,0.0250284414106939,63,135,1,8647.04,30.995833333333334,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,1,0,0,1,0,0,0,0.004437356598327288,0,0,0.2842222222222222
23.01,1,0.0250284414106939,63,166,1,5958.75,14.059722222222222,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,1,0,0,0,1,0,0.00386154814348647,0,0,0.1386144578313253
475.36,1,0.0221843003412969,34,105,1,2000.6,6.886805555555555,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844386,0.5000000000000001,1,0,0,0,1,0,0,0.2376087173847846,0,0,4.527238095238095
76.16,1,0.0227531285551763,23,99,1,1072.25,0.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,0,1,0.07102821170435998,0,0,0.7692929292929293
18.23,1,0.0221843003412969,56,28,1,8422.2,34.04930555555556,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,1,0,0,0,1,0,0,0.0021645175844791148,0,0,0.6510714285714286
247.58,1,0.0250284414106939,39,152,1,778.74,7.045833333333333,-1.0,-1.8369701987210294e-16,0.0,1.0,0.4999999999999999,-0.8660254037844387,1,0,0,0,1,0,0,0.31792382566710325,0,0,1.6288157894736843
889.01,1,0.0267349260523321,36,169,1,4826.88,22.075694444444444,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,1,0,1,0,0,0.18417901418721824,0,0,5.260414201183432
388.1,0,0.0301478953356086,73,40,1,3022.12,11.060416666666669,-1.0,-1.8369701987210294e-16,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,1,0,0.12841978478683838,0,0,9.7025
189.03,1,0.0261660978384527,28,50,1,1916.46,7.00625,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,1,0.09863498325036786,0,0,3.7806
183.22,1,0.0216154721274175,27,63,1,1024.42,72.025,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,1,0.17885242381054645,0,0,2.9082539682539683
348.7,0,0.0233219567690557,69,149,1,2445.58,104.93819444444443,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,0,1,0,0,0,1,0,0.14258376336083875,0,0,2.340268456375839
167.14,1,0.0250284414106939,76,20,1,3877.73,35.05277777777778,-1.0,-1.8369701987210294e-16,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,1,0,0.04310253679343327,0,0,8.357
1137.63,1,0.0187713310580204,26,144,1,1629.12,7.980555555555555,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,1,0.698309516794343,0,0,7.900208333333334
27.44,1,0.0204778156996587,62,164,1,5950.48,9.997916666666669,-0.9659258262890684,-0.2588190451025206,0.0,1.0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,1,0,0.004611392694370875,0,0,0.16731707317073172
20.64,1,0.027872582480091,22,59,1,949.38,48.97222222222222,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,1,0.021740504329141125,0,0,0.3498305084745763
31.7,0,0.0255972696245733,48,121,1,743.9,2.9763888888888888,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,1,0,0,1,0,0,0,0.042613254469686786,0,0,0.26198347107438014
560.15,0,0.0273037542662116,50,92,1,817.83,146.98125,-1.0,-1.8369701987210294e-16,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,1,0,0,0.6849222943643544,0,0,6.0885869565217385
204.56,0,0.0233219567690557,18,179,1,364.72,51.99652777777778,-0.9659258262890684,-0.2588190451025206,0.0,1.0,-1.0,-1.8369701987210294e-16,0,1,0,0,0,0,1,0.5608686115376179,0,0,1.1427932960893854
849.76,1,0.0238907849829351,25,269,1,373.88,131.01666666666668,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,0,1,2.272814806889911,0,0,3.1589591078066914
71.29,1,0.0216154721274175,68,55,2,7225.63,9.928472222222222,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,1,0,0,0,0,1,0,0.009866267716448255,0,0,1.2961818181818183
309.56,1,0.027872582480091,58,147,1,972.04,0.0451388888888888,-0.9659258262890684,-0.2588190451025206,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,1,1,0,0,0,0.3184642607300111,0,0,2.1058503401360547
26.1,0,0.0261660978384527,66,115,1,5243.0,4.052777777777778,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,1,0,1,0,0,0,0.004978065992752241,0,0,0.22695652173913045
697.82,1,0.0216154721274175,44,153,1,6824.0,40.99930555555556,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,0,1,0,1,0,0,0.1022596717467761,0,0,4.5609150326797385
189.08,1,0.0261660978384527,68,238,1,10790.8,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,0,1,0,1,0,0,0,0.017522333839937728,0,0,0.794453781512605
136.88,0,0.0273037542662116,24,71,1,7465.95,41.06527777777778,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,1,0.01833390258439984,0,0,1.9278873239436618
800.29,0,0.0233219567690557,20,84,1,693.4,97.00625,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-2.4492935982947064e-16,1.0,0,1,0,0,0,0,1,1.1541534467839631,0,0,9.527261904761904
304.31,1,0.0216154721274175,27,33,1,868.61,8.988888888888889,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,1,0.3503413499729453,0,0,9.22151515151515
220.23,1,0.0216154721274175,41,48,1,3438.02,17.099305555555556,-1.0,-1.8369701987210294e-16,0.0,1.0,-1.0,-1.8369701987210294e-16,1,0,0,0,1,0,0,0.06405721898069237,0,0,4.588125
233.1,0,0.0221843003412969,42,37,1,7469.2,0.0,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.4999999999999999,0.8660254037844387,0,1,0,1,0,0,0,0.031208161516628287,0,0,6.3
793.88,0,0.0301478953356086,22,252,1,1404.06,0.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,1,0.5654174323034629,0,0,3.1503174603174604
14.34,0,0.0273037542662116,67,24,1,7932.51,8.019444444444444,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,0,0.0018077506363055325,0,0,0.5975
213.33,1,0.0238907849829351,52,161,1,5400.44,0.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,1,0,0.039502336846627316,0,0,1.325031055900621
